kor_kimlik,siki_kirpim,baglam_kirpim,siki_genislik,siki_yukseklik,baglam_genislik,baglam_yukseklik,baglam_kaydirma_x,baglam_kaydirma_y,tur,kosu_protokol,kosu_bolum,kosu_goruntu_sayisi,kosu_taban_tahmin_kaynagi,kosu_model_tahmin_kaynagi,kosu_taban_calisma_esigi,kosu_model_calisma_esigi,kosu_fp_butcesi,kosu_eslestirme_iou,kosu_ortusen_fp_iou,kosu_kontrol_tahmin_iou,kosu_baglam_katsayi,kosu_baglam_asgari_kenar,kosu_model_basina_hedef,kosu_katman_tabani,kosu_tohum,kosu_kapsam_notu,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
a0108,a0108_siki.jpg,a0108_baglam.jpg,74,98,652,652,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0109,a0109_siki.jpg,a0109_baglam.jpg,65,50,513,512,-0.0,238.2,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0110,a0110_siki.jpg,a0110_baglam.jpg,164,79,1089,1088,-0.0,64.5,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0111,a0111_siki.jpg,a0111_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0112,a0112_siki.jpg,a0112_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0113,a0113_siki.jpg,a0113_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0114,a0114_siki.jpg,a0114_baglam.jpg,71,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0115,a0115_siki.jpg,a0115_baglam.jpg,65,45,513,512,-0.0,243.6,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0116,a0116_siki.jpg,a0116_baglam.jpg,65,68,513,513,-0.0,-0.0,kalite,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0117,a0117_siki.jpg,a0117_baglam.jpg,80,89,588,587,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0118,a0118_siki.jpg,a0118_baglam.jpg,71,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0119,a0119_siki.jpg,a0119_baglam.jpg,117,65,773,773,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0120,a0120_siki.jpg,a0120_baglam.jpg,65,75,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0121,a0121_siki.jpg,a0121_baglam.jpg,67,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0122,a0122_siki.jpg,a0122_baglam.jpg,74,65,512,513,151.8,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0123,a0123_siki.jpg,a0123_baglam.jpg,65,69,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0124,a0124_siki.jpg,a0124_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0125,a0125_siki.jpg,a0125_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0126,a0126_siki.jpg,a0126_baglam.jpg,65,93,617,616,-0.0,198.2,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0127,a0127_siki.jpg,a0127_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0128,a0128_siki.jpg,a0128_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0129,a0129_siki.jpg,a0129_baglam.jpg,71,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0130,a0130_siki.jpg,a0130_baglam.jpg,65,110,725,725,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0131,a0131_siki.jpg,a0131_baglam.jpg,82,70,541,542,148.7,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0132,a0132_siki.jpg,a0132_baglam.jpg,88,65,579,579,-10.1,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0133,a0133_siki.jpg,a0133_baglam.jpg,96,175,1166,1167,273.4,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0134,a0134_siki.jpg,a0134_baglam.jpg,65,70,513,513,-0.0,-0.0,kalite,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0135,a0135_siki.jpg,a0135_baglam.jpg,66,65,512,513,33.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0136,a0136_siki.jpg,a0136_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0137,a0137_siki.jpg,a0137_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0138,a0138_siki.jpg,a0138_baglam.jpg,130,65,860,860,-196.3,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0139,a0139_siki.jpg,a0139_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0140,a0140_siki.jpg,a0140_baglam.jpg,74,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0141,a0141_siki.jpg,a0141_baglam.jpg,65,65,512,513,-112.3,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0142,a0142_siki.jpg,a0142_baglam.jpg,92,144,957,956,-0.0,52.7,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0143,a0143_siki.jpg,a0143_baglam.jpg,84,65,554,554,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0144,a0144_siki.jpg,a0144_baglam.jpg,93,88,611,611,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0145,a0145_siki.jpg,a0145_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0146,a0146_siki.jpg,a0146_baglam.jpg,94,99,649,648,-0.0,8.4,kalite,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0147,a0147_siki.jpg,a0147_baglam.jpg,65,67,512,512,-102.9,191.3,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0148,a0148_siki.jpg,a0148_baglam.jpg,158,138,1045,1046,-307.4,-0.0,kalite,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0149,a0149_siki.jpg,a0149_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0150,a0150_siki.jpg,a0150_baglam.jpg,65,65,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0151,a0151_siki.jpg,a0151_baglam.jpg,90,66,597,596,-0.0,234.1,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0152,a0152_siki.jpg,a0152_baglam.jpg,117,65,773,772,-0.0,272.5,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0153,a0153_siki.jpg,a0153_baglam.jpg,65,75,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0154,a0154_siki.jpg,a0154_baglam.jpg,65,86,573,573,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0155,a0155_siki.jpg,a0155_baglam.jpg,64,86,572,572,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0156,a0156_siki.jpg,a0156_baglam.jpg,112,134,889,889,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0157,a0157_siki.jpg,a0157_baglam.jpg,65,77,513,513,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0158,a0158_siki.jpg,a0158_baglam.jpg,128,107,847,847,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0159,a0159_siki.jpg,a0159_baglam.jpg,78,111,729,729,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0160,a0160_siki.jpg,a0160_baglam.jpg,143,111,945,945,-0.0,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
a0161,a0161_siki.jpg,a0161_baglam.jpg,57,65,512,513,231.5,-0.0,ana,reports/hafta7_fp_protokolu.md,test,157,tahminler_taban512_hafta7.csv,tahminler_model512.csv,0.3,0.52,1.8089,0.3,0.5,0.1,8,512,110,55,20260913,"Esikler, katsayilar ve ornek buyuklukleri KARARDIR; olcumden turetilmedi. Ayrinti protokol dosyasinda.",3.13.1,8.4.144,0.12.6,2.14.0,2026-09-13 10:08:36,scripts/25_esit_fp_adaylari.py
